#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome U","NC_048534.1",14032467,14033096,"+",117900467,"LOC117900467","-","XP_034666738.1",209,"uncharacterized protein LOC117900467 isoform X2"
"chromosome U","NC_048534.1",14049032,14050519,"-",117901963,"LOC117901963","-","XP_034668834.1",495,"uncharacterized protein LOC117901963"
"chromosome U","NC_048534.1",14054410,14054934,"-",117901285,"LOC117901285","-","XP_034667869.1",136,"uncharacterized protein LOC117901285"
"chromosome U","NC_048534.1",14068461,14069102,"+",117901903,"LOC117901903","-","XP_034668759.1",138,"rutC family protein UK114"
"chromosome U","NC_048534.1",14072629,14076468,"+",117901380,"LOC117901380","-","XP_034667997.1",773,"cullin-3-A isoform X2"
"chromosome U","NC_048534.1",14072629,14076468,"+",117901380,"LOC117901380","-","XP_034667998.1",773,"cullin-3-A isoform X2"
"chromosome U","NC_048534.1",14073231,14076468,"+",117901380,"LOC117901380","-","XP_034667996.1",884,"cullin-3-A isoform X1"
"chromosome U","NC_048534.1",14079242,14086003,"+",117901379,"LOC117901379","-","XP_034667991.1",886,"myosin-7 isoform X1"
"chromosome U","NC_048534.1",14079242,14085461,"+",117901379,"LOC117901379","-","XP_034667992.1",731,"restin homolog isoform X2"
"chromosome U","NC_048534.1",14079242,14081875,"+",117901379,"LOC117901379","-","XP_034667993.1",562,"uncharacterized protein LOC117901379 isoform X3"
"chromosome U","NC_048534.1",14084244,14086003,"+",117901379,"LOC117901379","-","XP_034667994.1",452,"zinc finger protein 853 isoform X4"
"chromosome U","NC_048534.1",14086168,14086714,"-",117901382,"LOC117901382","-","XP_034668000.1",165,"protein UXT"
"chromosome U","NC_048534.1",14087256,14087537,"+",117901384,"LOC117901384","-","XP_034668001.1",93,"uncharacterized protein LOC117901384"
"chromosome U","NC_048534.1",14096012,14135019,"+",117901378,"LOC117901378","-","XP_034667985.1",1056,"protein spire isoform X1"
"chromosome U","NC_048534.1",14096012,14135019,"+",117901378,"LOC117901378","-","XP_034667986.1",1051,"protein spire isoform X2"
"chromosome U","NC_048534.1",14096012,14135019,"+",117901378,"LOC117901378","-","XP_034667987.1",1018,"protein spire isoform X3"
"chromosome U","NC_048534.1",14130519,14135019,"+",117901378,"LOC117901378","-","XP_034667988.1",647,"protein spire isoform X4"
"chromosome U","NC_048534.1",14130519,14135019,"+",117901378,"LOC117901378","-","XP_034667989.1",642,"protein spire isoform X5"
"chromosome U","NC_048534.1",14136544,14137782,"-",117901381,"LOC117901381","-","XP_034667999.1",391,"la protein homolog"
"chromosome U","NC_048534.1",14143277,14152064,"+",117901377,"LOC117901377","-","XP_034667982.1",960,"uncharacterized protein LOC117901377 isoform X2"
"chromosome U","NC_048534.1",14143277,14152064,"+",117901377,"LOC117901377","-","XP_034667983.1",679,"rho guanine nucleotide exchange factor 7 isoform X3"
"chromosome U","NC_048534.1",14143277,14148834,"+",117901377,"LOC117901377","-","XP_034667984.1",621,"rho guanine nucleotide exchange factor 7 isoform X4"
"chromosome U","NC_048534.1",14143277,14148168,"+",117901377,"LOC117901377","-","XP_034667978.1",1317,"pneumococcal serine-rich repeat protein isoform X1"
"chromosome U","NC_048534.1",14143277,14148168,"+",117901377,"LOC117901377","-","XP_034667979.1",1317,"pneumococcal serine-rich repeat protein isoform X1"
"chromosome U","NC_048534.1",14143277,14148168,"+",117901377,"LOC117901377","-","XP_034667981.1",1317,"pneumococcal serine-rich repeat protein isoform X1"
"chromosome U","NC_048534.1",14160732,14164659,"-",117900521,"LOC117900521","-","XP_034666810.1",589,"uncharacterized protein LOC117900521 isoform X2"
"chromosome U","NC_048534.1",14160732,14164659,"-",117900521,"LOC117900521","-","XP_034666809.1",590,"uncharacterized protein LOC117900521 isoform X1"
"chromosome O","NC_048533.1",8930885,8935485,"-",117896087,"LOC117896087","-","XP_034660017.1",657,"mucin-17"
"chromosome O","NC_048533.1",8939610,8940367,"-",117896107,"LOC117896107","-","XP_034660052.1",214,"uncharacterized protein LOC117896107"
"chromosome O","NC_048533.1",8945781,8976007,"-",117896084,"LOC117896084","-","XP_034660014.1",1052,"uncharacterized protein LOC117896084 isoform X3"
"chromosome O","NC_048533.1",8946534,8976007,"-",117896084,"LOC117896084","-","XP_034660012.1",926,"single-minded homolog 2 isoform X1"
"chromosome O","NC_048533.1",8946534,8954598,"-",117896084,"LOC117896084","-","XP_034660013.1",842,"single-minded homolog 2 isoform X2"
"chromosome O","NC_048533.1",9006810,9008754,"+",117896099,"LOC117896099","-","XP_034660041.1",439,"uncharacterized protein LOC117896099 isoform X1"
"chromosome O","NC_048533.1",9006810,9008754,"+",117896099,"LOC117896099","-","XP_034660042.1",431,"uncharacterized protein LOC117896099 isoform X2"
"chromosome O","NC_048533.1",9006810,9008572,"+",117896099,"LOC117896099","-","XP_034660043.1",374,"uncharacterized protein LOC117896099 isoform X3"
"chromosome O","NC_048533.1",9009641,9011110,"+",117896104,"LOC117896104","-","XP_034660048.1",424,"protein farnesyltransferase subunit beta"
"chromosome O","NC_048533.1",9011350,9012448,"+",117896116,"LOC117896116","-","XP_034660062.1",288,"uncharacterized protein LOC117896116"
"chromosome O","NC_048533.1",9012498,9012906,"-",117896114,"LOC117896114","-","XP_034660060.1",113,"28S ribosomal protein S33, mitochondrial"
"chromosome O","NC_048533.1",9013622,9017619,"-",117896081,"LOC117896081","-","XP_034660008.1",1065,"LOW QUALITY PROTEIN: protein CLEC16A homolog"
"chromosome O","NC_048533.1",9018070,9018958,"-",117896105,"LOC117896105","-","XP_034660049.1",275,"tetratricopeptide repeat protein 1"
"chromosome O","NC_048533.1",9019295,9020725,"+",117896098,"LOC117896098","-","XP_034660040.1",459,"methionine synthase reductase"
"chromosome O","NC_048533.1",9028921,9030639,"-",117896090,"LOC117896090","-","XP_034660019.1",572,"serine/threonine-protein kinase PAK 2"
"chromosome O","NC_048533.1",9028921,9030639,"-",117896090,"LOC117896090","-","XP_034660020.1",572,"serine/threonine-protein kinase PAK 2"
"chromosome O","NC_048533.1",9035338,9036597,"-",117896102,"LOC117896102","-","XP_034660045.1",377,"techylectin-5A"
"chromosome O","NC_048533.1",9038008,9044671,"-",117896076,"LOC117896076","-","XP_034659999.1",1801,"uncharacterized protein LOC117896076 isoform X2"
"chromosome O","NC_048533.1",9038008,9044671,"-",117896076,"LOC117896076","-","XP_034659997.1",1819,"uncharacterized protein LOC117896076 isoform X1"
"chromosome O","NC_048533.1",9038008,9044671,"-",117896076,"LOC117896076","-","XP_034659998.1",1819,"uncharacterized protein LOC117896076 isoform X1"
"chromosome O","NC_048533.1",9040488,9044671,"-",117896076,"LOC117896076","-","XP_034660001.1",1058,"uncharacterized protein LOC117896076 isoform X4"
"chromosome O","NC_048533.1",9040488,9044671,"-",117896076,"LOC117896076","-","XP_034660000.1",1059,"uncharacterized protein LOC117896076 isoform X3"
"chromosome O","NC_048533.1",9046681,9047308,"-",117896112,"LOC117896112","-","XP_034660057.1",139,"acylphosphatase-2-like"
"chromosome O","NC_048533.1",9047947,9049427,"-",117896097,"LOC117896097","-","XP_034660039.1",474,"protein FAM114A2"
"chromosome O","NC_048533.1",9052223,9082182,"+",117896077,"LOC117896077","-","XP_034660002.1",1690,"uncharacterized protein LOC117896077 isoform X1"
"chromosome O","NC_048533.1",9052223,9082182,"+",117896077,"LOC117896077","-","XP_034660003.1",1690,"uncharacterized protein LOC117896077 isoform X1"
"chromosome U","NC_048534.1",14168642,14169628,"-",117900524,"LOC117900524","-","XP_034666813.1",328,"lymphokine-activated killer T-cell-originated protein kinase-like"
"chromosome U","NC_048534.1",14171153,14172448,"-",117900523,"LOC117900523","-","XP_034666812.1",431,"calmodulin-lysine N-methyltransferase"
"chromosome U","NC_048534.1",14193325,14194726,"-",117900522,"LOC117900522","-","XP_034666811.1",448,"uncharacterized protein LOC117900522"
"chromosome U","NC_048534.1",14195592,14199783,"+",117901027,"LOC117901027","-","XP_034667521.1",301,"actin-related protein 2/3 complex subunit 2"
"chromosome U","NC_048534.1",14200566,14201515,"-",117901028,"LOC117901028","-","XP_034667522.1",116,"transmembrane inner ear expressed protein"
"chromosome U","NC_048534.1",14207639,14216941,"+",117902652,"LOC117902652","-","XP_034670069.1",739,"LOW QUALITY PROTEIN: uncharacterized protein LOC117902652"
"chromosome U","NC_048534.1",14221229,14222696,"-",117902653,"LOC117902653","-","XP_034670070.1",426,"phospholipase A2 group XV-like"
"chromosome U","NC_048534.1",14221229,14222696,"-",117902653,"LOC117902653","-","XP_034670072.1",426,"phospholipase A2 group XV-like"
"chromosome U","NC_048534.1",14223614,14225760,"+",117902700,"LOC117902700","-","XP_034670137.1",673,"cell division cycle protein 23 homolog"
"chromosome U","NC_048534.1",14225823,14228116,"-",117902701,"LOC117902701","-","XP_034670139.1",613,"ATP-binding cassette sub-family G member 4 isoform X2"
"chromosome U","NC_048534.1",14225823,14228116,"-",117902701,"LOC117902701","-","XP_034670138.1",614,"ATP-binding cassette sub-family G member 4 isoform X1"
"chromosome U","NC_048534.1",14229914,14236028,"-",117902699,"LOC117902699","-","XP_034670136.1",804,"ATP-binding cassette sub-family G member 1"
"chromosome U","NC_048534.1",14238492,14239688,"-",117902703,"LOC117902703","-","XP_034670140.1",398,"actin-related protein 6-like"
"chromosome U","NC_048534.1",14238492,14239688,"-",117902703,"LOC117902703","-","XP_034670141.1",398,"actin-related protein 6-like"
"chromosome U","NC_048534.1",14241353,14242020,"+",117900006,"LOC117900006","-","XP_034666071.1",205,"peptidyl-tRNA hydrolase ICT1, mitochondrial isoform X1"
"chromosome U","NC_048534.1",14241353,14242020,"+",117900006,"LOC117900006","-","XP_034666072.1",203,"peptidyl-tRNA hydrolase ICT1, mitochondrial isoform X2"
"chromosome U","NC_048534.1",14242096,14244111,"-",117900004,"LOC117900004","-","XP_034666069.1",607,"uncharacterized protein LOC117900004"
"chromosome U","NC_048534.1",14246025,14249925,"-",117900003,"LOC117900003","-","XP_034666068.1",626,"long-chain fatty acid transport protein 4"
"chromosome U","NC_048534.1",14250767,14252118,"+",117900005,"LOC117900005","-","XP_034666070.1",430,"leucine-rich repeat protein 1"
"chromosome U","NC_048534.1",14261989,14263911,"+",117901646,"LOC117901646","-","XP_034668372.1",438,"lipase 3-like isoform X1"
"chromosome U","NC_048534.1",14261989,14263911,"+",117901646,"LOC117901646","-","XP_034668373.1",436,"lipase 3-like isoform X2"
"chromosome U","NC_048534.1",14265005,14266372,"+",117900280,"LOC117900280","-","XP_034666484.1",418,"lipase 1"
"chromosome U","NC_048534.1",14275292,14347386,"+",117900279,"LOC117900279","-","XP_034666482.1",746,"E3 ubiquitin-protein ligase TRIM9 isoform X1"
"chromosome U","NC_048534.1",14275292,14347386,"+",117900279,"LOC117900279","-","XP_034666483.1",735,"E3 ubiquitin-protein ligase TRIM9 isoform X2"
"chromosome O","NC_048533.1",9052223,9082182,"+",117896077,"LOC117896077","-","XP_034660004.1",1642,"uncharacterized protein LOC117896077 isoform X2"
"chromosome O","NC_048533.1",9052223,9082182,"+",117896077,"LOC117896077","-","XP_034660005.1",1628,"uncharacterized protein LOC117896077 isoform X3"
"chromosome O","NC_048533.1",9082906,9084175,"-",117896101,"LOC117896101","-","XP_034660044.1",401,"syntaxin-18"
"chromosome O","NC_048533.1",9085501,9086130,"-",117897627,"LOC117897627","-","XP_034662487.1",190,"ras-like GTP-binding protein RhoL"
"chromosome O","NC_048533.1",9085501,9086130,"-",117897627,"LOC117897627","-","XP_034662488.1",190,"ras-like GTP-binding protein RhoL"
"chromosome O","NC_048533.1",9092852,9093856,"+",117896507,"LOC117896507","-","XP_034660750.1",316,"uncharacterized protein LOC117896507"
"chromosome O","NC_048533.1",9095009,9099304,"-",117896505,"LOC117896505","-","XP_034660748.1",650,"heterogeneous nuclear ribonucleoprotein M isoform X1"
"chromosome O","NC_048533.1",9096181,9099304,"-",117896505,"LOC117896505","-","XP_034660749.1",238,"RNA-binding protein FUS isoform X2"
"chromosome O","NC_048533.1",9101361,9102070,"-",117897549,"LOC117897549","-","XP_034662367.1",189,"ras-like protein 1"
"chromosome O","NC_048533.1",9103733,9105182,"+",117897552,"LOC117897552","-","XP_034662371.1",463,"serum response factor-binding protein 1"
"chromosome O","NC_048533.1",9105244,9106234,"-",117897553,"LOC117897553","-","XP_034662372.1",268,"39S ribosomal protein L47, mitochondrial"
"chromosome O","NC_048533.1",9108438,9111061,"+",117896130,"LOC117896130","-","XP_034660082.1",874,"LOW QUALITY PROTEIN: lysine-specific demethylase 3A-B"
"chromosome O","NC_048533.1",9111982,9117410,"+",117896129,"LOC117896129","-","XP_034660077.1",1222,"F-BAR domain only protein 2 isoform X1"
"chromosome O","NC_048533.1",9111982,9117410,"+",117896129,"LOC117896129","-","XP_034660079.1",1222,"F-BAR domain only protein 2 isoform X1"
"chromosome O","NC_048533.1",9111982,9117410,"+",117896129,"LOC117896129","-","XP_034660081.1",1138,"F-BAR domain only protein 2 isoform X3"
"chromosome O","NC_048533.1",9111982,9117410,"+",117896129,"LOC117896129","-","XP_034660080.1",1166,"F-BAR domain only protein 2 isoform X2"
"chromosome O","NC_048533.1",9121541,9123746,"-",117897158,"LOC117897158","-","XP_034661719.1",719,"LOW QUALITY PROTEIN: tensin"
"chromosome O","NC_048533.1",9126075,9126845,"+",117896711,"LOC117896711","-","XP_034661059.1",256,"uroporphyrinogen-III synthase"
"chromosome O","NC_048533.1",9127413,9127927,"+",117897047,"LOC117897047","-","XP_034661520.1",102,"acylphosphatase-2-like isoform X1"
"chromosome O","NC_048533.1",9127413,9127742,"+",117897047,"LOC117897047","-","XP_034661522.1",65,"acylphosphatase-2-like isoform X2"
"chromosome O","NC_048533.1",9129547,9146894,"-",117897235,"LOC117897235","-","XP_034661844.1",802,"solute carrier family 22 member 3 isoform X2"
"chromosome O","NC_048533.1",9129547,9144426,"-",117897235,"LOC117897235","-","XP_034661842.1",840,"solute carrier family 22 member 3 isoform X1"
"chromosome O","NC_048533.1",9153389,9155235,"+",117897258,"LOC117897258","-","XP_034661873.1",569,"RNA polymerase II-associated factor 1 homolog"
"chromosome O","NC_048533.1",9155412,9157055,"-",117897259,"LOC117897259","-","XP_034661874.1",525,"LOW QUALITY PROTEIN: zinc finger protein 696"
"chromosome O","NC_048533.1",9158138,9161141,"-",117898031,"LOC117898031","-","XP_034663060.1",959,"coiled-coil domain-containing protein 39"
"chromosome O","NC_048533.1",9163561,9178200,"-",117898489,"LOC117898489","-","XP_034663816.1",3099,"LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase TRIP12"
"chromosome U","NC_048534.1",14297568,14298116,"+",117900282,"LOC117900282","-","XP_034666486.1",182,"uncharacterized protein LOC117900282"
"chromosome U","NC_048534.1",14305891,14307106,"-",117900281,"LOC117900281","-","XP_034666485.1",385,"uncharacterized protein LOC117900281"
"chromosome U","NC_048534.1",14309687,14309926,"+",117900286,"LOC117900286","-","XP_034666488.1",79,"uncharacterized protein LOC117900286"
"chromosome U","NC_048534.1",14311702,14312251,"-",117900285,"LOC117900285","-","XP_034666487.1",126,"acylphosphatase-2"
"chromosome U","NC_048534.1",14350213,14351744,"-",117901286,"LOC117901286","-","XP_034667870.1",476,"lipase 1"
"chromosome U","NC_048534.1",14358377,14360529,"-",117900349,"LOC117900349","-","XP_034666585.1",487,"uncharacterized protein LOC117900349"
"chromosome U","NC_048534.1",14360846,14364822,"+",117901386,"LOC117901386","-","XP_034668003.1",1194,"uncharacterized protein LOC117901386 isoform X1"
"chromosome U","NC_048534.1",14360846,14364822,"+",117901386,"LOC117901386","-","XP_034668008.1",1121,"uncharacterized protein LOC117901386 isoform X5"
"chromosome U","NC_048534.1",14360846,14364822,"+",117901386,"LOC117901386","-","XP_034668005.1",1126,"uncharacterized protein LOC117901386 isoform X2"
"chromosome U","NC_048534.1",14360846,14364822,"+",117901386,"LOC117901386","-","XP_034668007.1",1122,"uncharacterized protein LOC117901386 isoform X4"
"chromosome U","NC_048534.1",14360846,14364822,"+",117901386,"LOC117901386","-","XP_034668006.1",1122,"uncharacterized protein LOC117901386 isoform X3"
"chromosome U","NC_048534.1",14360846,14364822,"+",117901386,"LOC117901386","-","XP_034668009.1",1116,"uncharacterized protein LOC117901386 isoform X6"
"chromosome U","NC_048534.1",14360846,14364822,"+",117901386,"LOC117901386","-","XP_034668010.1",475,"lipase 1-like isoform X7"
"chromosome U","NC_048534.1",14367393,14369332,"+",117901916,"LOC117901916","-","XP_034668776.1",612,"uncharacterized protein LOC117901916"
"chromosome U","NC_048534.1",14376469,14383648,"+",117900252,"LOC117900252","-","XP_034666442.1",523,"lipase 3"
"chromosome U","NC_048534.1",14389166,14390618,"+",117901757,"LOC117901757","-","XP_034668535.1",460,"mucin-5AC"
"chromosome U","NC_048534.1",14392656,14392907,"+",117901758,"LOC117901758","-","XP_034668537.1",83,"putative glycine-rich cell wall structural protein 1"
"chromosome U","NC_048534.1",14394098,14394400,"+",117901759,"LOC117901759","-","XP_034668538.1",81,"putative glycine-rich cell wall structural protein 1"
"chromosome U","NC_048534.1",14394934,14396048,"-",117901287,"LOC117901287","-","XP_034667872.1",131,"ctenidin-1-like"
"chromosome U","NC_048534.1",14397459,14397959,"-",117900446,"LOC117900446","-","XP_034666706.1",166,"glycine-rich protein DOT1-like"
